Layer,Name,GEOID,Population,PCT-I_2019-2023,PCT-C_2019-2023,PCT-S_2019-2023
(Indicator name),,,,"Demographics, 0-4 years (% of residents), 2019-2023","Demographics, 0-17 years (% of residents), 2019-2023","Demographics, 65 and older (% of residents), 2019-2023"
(Definition),,,,"Percent of residents within each demographic group. Use this topic to explore age, gender, and racial/ethnic breakdowns.","Percent of residents within each demographic group. Use this topic to explore age, gender, and racial/ethnic breakdowns.","Percent of residents within each demographic group. Use this topic to explore age, gender, and racial/ethnic breakdowns."
(Citation),,,,"American Community Survey (Table B01001)","American Community Survey (Table B01001)","American Community Survey (Table B01001)"
---,---,---,---,---,---,---
Census tract,Tract 6308,17031630800,6641,3.48420709866493,22.74503419081732,11.413220449365028
Census tract,Tract 6309,17031630900,5204,4.556200300881152,24.134966688158176,18.934021061680635
Census tract,Tract 6401,17031640100,1312,6.934058463630184,21.617946974847044,15.49966009517335
Census tract,Tract 6403,17031640300,6710,4.194977843426884,28.81831610044313,13.308714918759232
Census tract,Tract 6404,17031640400,3390,7.336713390993141,24.12764688338801,14.19624217118998
Census tract,Tract 6405,17031640500,3896,5.189812590100913,20.422873618452662,13.47909658817876
Census tract,Tract 6406,17031640600,4063,9.550945976749489,27.30795532254388,12.26350581262822
Census tract,Tract 6407,17031640700,3298,4.330827067669173,24.96240601503759,11.097744360902254
Census tract,Tract 6408,17031640800,1799,8.997252747252746,18.887362637362635,17.994505494505493
Census tract,Tract 6501,17031650100,4765,6.826178747361013,16.3265306122449,19.962467745718975
Census tract,Tract 6502,17031650200,7251,9.469472436277416,25.370480142264373,12.033195020746888
Census tract,Tract 6503.01,17031650301,5829,4.177845917976236,28.804139517056345,10.04216174779609
Census tract,Tract 6503.02,17031650302,4522,6.262852869695271,29.44475602916433,9.79622359319499
Census tract,Tract 6504,17031650400,6894,7.375765342446249,32.80649295173003,5.994589206891641
Census tract,Tract 6505,17031650500,4401,5.904150197628458,20.55335968379447,17.66304347826087
Census tract,Tract 6603.01,17031660301,1850,9.49868073878628,31.02902374670185,16.517150395778362
Census tract,Tract 6603.02,17031660302,5549,5.5986826629028466,24.44130792754646,16.56080922135968
Census tract,Tract 6604,17031660400,5692,7.237209302325581,22.046511627906977,9.87906976744186
Census tract,Tract 6605,17031660500,5013,8.529806402146829,22.1008242284838,12.516772091240178
Census tract,Tract 6606,17031660600,6404,8.832063837504533,35.79978237214363,14.834965542256077
Census tract,Tract 6607,17031660700,2076,3.0706836616454227,15.52723059096176,18.424101969872535
Census tract,Tract 6608,17031660800,6114,8.983726336765194,30.023248090335436,14.181335104616409
Census tract,Tract 6609,17031660900,4446,12.77516462841016,30.611476952022574,10.649106302916277
Census tract,Tract 6610,17031661000,5756,4.070796460176991,20.884955752212388,19.311701081612583
Census tract,Tract 6611,17031661100,6633,1.1257817929117442,20.667129951355108,7.39402362751911
Census tract,Tract 6701,17031670100,1349,5.92747559274756,24.825662482566248,14.644351464435148
Census tract,Tract 6702,17031670200,1325,3.184230477634572,21.00075815011372,7.960576194086428
Census tract,Tract 6703,17031670300,1287,4.6681254558716265,21.2253829321663,12.76440554339898
Census tract,Tract 6704,17031670400,1585,3.247631935047361,20.43301759133965,23.27469553450609
Census tract,Tract 6705,17031670500,1148,11.04502973661852,34.57943925233645,22.429906542056074
Census tract,Tract 6706,17031670600,1339,4.500381388253242,29.36689549961861,12.204424103737605
Census tract,Tract 6707,17031670700,1252,9.447983014861997,30.254777070063692,11.67728237791932
Census tract,Tract 6708,17031670800,1477,4.63871543264942,15.254237288135592,22.390722569134702
Census tract,Tract 6709,17031670900,1172,1.7117117117117115,19.00900900900901,28.64864864864865
Census tract,Tract 6711,17031671100,994,5.381165919282512,30.269058295964125,22.86995515695067
Census tract,Tract 6712,17031671200,980,16.710875331564985,31.962864721485413,16.976127320954905
Census tract,Tract 6713,17031671300,2048,9.2057761732852,17.56919374247894,19.975932611311674
Census tract,Tract 6714,17031671400,1558,9.02455209024552,27.140013271400132,28.931652289316524
Census tract,Tract 6715,17031671500,2716,4.385245901639345,17.745901639344265,18.48360655737705
Census tract,Tract 6716,17031671600,1804,6.0449050086355784,25.215889464594127,15.716753022452504
Census tract,Tract 6718,17031671800,1142,16.20294599018003,23.731587561374795,9.656301145662848
Census tract,Tract 6719,17031671900,1122,3.364485981308411,16.542056074766357,12.33644859813084
Census tract,Tract 6720,17031672000,3397,7.647058823529412,26.601307189542485,13.88888888888889
Census tract,Tract 6805,17031680500,1307,2.8328611898017,17.63456090651558,9.34844192634561
Census tract,Tract 6806,17031680600,1165,6.827309236947792,30.622489959839356,13.95582329317269
Census tract,Tract 6809,17031680900,3573,5.473238584820079,15.33111581493801,22.013909888116117
Census tract,Tract 6810,17031681000,2573,1.4447481452557596,26.981647793830536,16.55603279968762
Census tract,Tract 6811,17031681100,2873,7.078384798099763,27.220902612826603,19.7624703087886
Census tract,Tract 6812,17031681200,2353,2.73768043802887,23.992035838725737,21.951219512195124
Census tract,Tract 6813,17031681300,2182,5.468378506894912,23.109843081312412,13.884926295767947
Census tract,Tract 6814,17031681400,2474,5.859802847754655,10.733844468784229,24.096385542168676
Census tract,Tract 6903,17031690300,2302,0.0,18.642350557244175,26.595744680851062
Census tract,Tract 6904,17031690400,3363,6.93192415293752,19.36586882188374,17.407522536524713
Census tract,Tract 6905,17031690500,992,5.204460966542751,20.94175960346964,13.135068153655514
Census tract,Tract 6909,17031690900,4250,1.1308147005911076,14.186584425597532,21.716782318170136
Census tract,Tract 6910,17031691000,2668,6.041666666666667,21.875,20.041666666666664
Census tract,Tract 6911,17031691100,2980,7.64872521246459,13.157066414856782,10.51306263770853
Census tract,Tract 6912,17031691200,2277,7.528479445269936,33.68003962357603,12.332838038632987
Census tract,Tract 6913,17031691300,2374,9.452332657200811,23.732251521298178,22.758620689655174
Census tract,Tract 6914,17031691400,3411,9.66702470461869,27.28249194414608,21.983530254206947
Census tract,Tract 6915,17031691500,1806,4.793756967670011,30.54626532887402,12.82051282051282
Census tract,Tract 7001,17031700100,3326,7.384131971720345,25.530243519245875,8.483896307934014
Census tract,Tract 7002,17031700200,6554,3.876193231125253,27.523864622505062,9.835117153601388
Census tract,Tract 7003.01,17031700301,5762,5.673758865248227,28.071911594920007,8.725053603826488
Census tract,Tract 7003.02,17031700302,5662,6.452186277995023,28.012797724848916,16.405972271596163
Census tract,Tract 7004.01,17031700401,5822,3.9993726474278546,22.020075282308657,10.225846925972396
Census tract,Tract 7004.02,17031700402,4082,1.7086591369823343,26.411815812337096,13.147987257457284
Census tract,Tract 7005.01,17031700501,6912,4.5881616035076735,16.050735984967115,17.585342937676167
Census tract,Tract 7005.02,17031700502,2978,7.088901801278326,18.50668216153399,26.815804764671704
Census tract,Tract 7101,17031710100,1015,5.0,14.000000000000002,9.375
Census tract,Tract 7102,17031710200,4635,7.1988246816846235,25.58765915768854,27.52203721841332
Census tract,Tract 7103,17031710300,1424,7.179487179487179,11.794871794871794,18.803418803418804
Census tract,Tract 7104,17031710400,5424,10.647639956092206,26.381266008049764,26.088547383827297
Census tract,Tract 7105,17031710500,4036,4.023447908339994,19.531041833200103,18.385291766586732
Census tract,Tract 7106,17031710600,1706,1.8312985571587128,12.486126526082131,21.365149833518313
Census tract,Tract 7107,17031710700,3420,5.8705612829324165,18.92898052691867,17.29667812142039
Census tract,Tract 7108,17031710800,4804,7.254985150615188,28.425965210012727,19.55876113703861
Census tract,Tract 7109,17031710900,1942,14.089184060721063,34.819734345351044,11.148007590132828
Census tract,Tract 7110,17031711000,3058,10.71532001158413,32.78308717057631,18.882131479872573
Census tract,Tract 7111,17031711100,2499,5.500381970970206,20.473644003055767,14.24751718869366
Census tract,Tract 7112,17031711200,4687,3.746877601998335,21.482098251457117,20.77435470441299
Census tract,Tract 7113,17031711300,1462,5.15527950310559,16.645962732919255,28.57142857142857
Census tract,Tract 7114,17031711400,2394,13.355530891601925,28.04291527931927,17.01812800591935
Census tract,Tract 7115,17031711500,2372,3.843042071197411,20.307443365695793,21.399676375404532
Census tract,Tract 7201,17031720100,3344,8.591168519074797,22.91979573445479,18.684289576449384
Census tract,Tract 7202,17031720200,4131,8.002883922134101,25.835135784667145,20.499879836577744
Census tract,Tract 7203,17031720300,3637,3.9312754804892256,15.812463599301108,30.139778683750727
Census tract,Tract 7204,17031720400,1961,3.596730245231607,23.160762942779293,15.040871934604905
Census tract,Tract 7205,17031720500,2086,4.713983050847458,21.66313559322034,15.51906779661017
Census tract,Tract 7206,17031720600,1691,9.637305699481866,31.606217616580313,16.37305699481865
Census tract,Tract 7207,17031720700,3073,0.6682258603407952,19.2449047778149,17.006348145673236
Census tract,Tract 7301,17031730100,2462,4.014748054076199,18.92666939778779,25.35845964768538
Census tract,Tract 7302.01,17031730201,5627,1.6556914393226718,15.785512699905926,14.901222953904044
Census tract,Tract 7302.02,17031730202,2893,4.716981132075472,23.551212938005392,19.40700808625337
Census tract,Tract 7303,17031730300,1046,2.431289640591966,17.33615221987315,20.507399577167018
Census tract,Tract 7304,17031730400,3386,4.06026557711951,20.301327885597548,15.372829417773238
Census tract,Tract 7305,17031730500,4220,5.5075327241294145,16.96715238330452,23.66016300321067
Census tract,Tract 7306,17031730600,3254,8.91647855530474,28.470654627539503,18.9334085778781
Census tract,Tract 7307,17031730700,2281,1.4064697609001406,23.01922175339897,18.70604781997187
Census tract,Tract 7401,17031740100,3234,9.591982820329276,22.548317823908377,18.00286327845383
Census tract,Tract 7402,17031740200,5830,5.977122603512164,24.198485580795875,16.851941356532947
Census tract,Tract 7403,17031740300,4869,6.943631753462063,28.16461868539107,15.701189779598208
Census tract,Tract 7404,17031740400,4695,6.350282485875707,26.05649717514124,9.649717514124294
Census tract,Tract 7501,17031750100,3736,5.0588235294117645,24.058823529411764,24.147058823529413
Census tract,Tract 7502,17031750200,3024,5.325077399380805,23.86996904024768,18.854489164086687
Census tract,Tract 7503,17031750300,2470,4.324324324324325,29.575289575289577,14.903474903474905
Census tract,Tract 7504,17031750400,2909,5.237154150197629,24.24242424242424,19.005270092226613
Census tract,Tract 7505,17031750500,5618,3.720844131803036,23.15808959644576,27.878563495001853
Census tract,Tract 7506,17031750600,3420,13.661202185792352,29.2896174863388,13.934426229508196
Census tract,Tract 7608.01,17031760801,4403,10.626647738795375,26.20158182924356,9.32873656459136
Census tract,Tract 7608.02,17031760802,2374,2.406417112299465,11.007130124777184,29.27807486631016
Census tract,Tract 7608.03,17031760803,6394,4.986359502879661,15.353137314337678,11.276144286147318
Census tract,Tract 7705,17031770500,4632,8.473389355742297,32.563025210084035,7.23622782446312
Census tract,Tract 7706.02,17031770602,4762,3.816475495307612,20.312825860271115,16.746611053180395
Census tract,Tract 7707,17031770700,2537,5.7202505219206685,16.53444676409186,19.248434237995824
Census tract,Tract 7708,17031770800,5661,8.659311267134738,27.632898696088265,16.232029421598128
Census tract,Tract 7709.01,17031770901,5245,2.842151289899431,14.429383471797111,24.529951902055096
Census tract,Tract 7709.02,17031770902,3732,7.325912503235828,22.75433600828372,18.94900336526016
Census tract,Tract 8104,17031810400,5409,5.0245959241040055,20.27406886858749,19.342937456078708
Census tract,Tract 8105.01,17031810501,5293,2.911862419386359,16.376783271448115,29.84170412350987
Census tract,Tract 8105.02,17031810502,5355,4.119724230704557,20.38002354128132,18.51353623675803
Census tract,Tract 8106,17031810600,4949,7.594673325010404,25.842696629213485,15.25176862255514
Census tract,Tract 8233.04,17031823304,5872,3.7331917905166314,21.036801132342532,16.96744515215853
Census tract,Tract 8305,17031830500,4410,5.509046718876586,24.84472049689441,15.419929786659464
Census tract,Tract 8306,17031830600,4935,8.535812381153603,19.163321360659204,7.901964927107542
Census tract,Tract 8307,17031830700,4006,6.689453125,14.0625,6.1279296875
Census tract,Tract 8308,17031830800,2405,2.597921662669864,7.394084732214229,6.71462829736211
Census tract,Tract 8309,17031830900,3076,7.847840986977382,16.620973269362576,5.071967100753941
Census tract,Tract 8310,17031831000,2633,7.20245937637242,13.175230566534916,4.830917874396135
Census tract,Tract 8311,17031831100,6697,2.9144698301113063,17.7211482132396,13.898652606912712
Census tract,Tract 8312,17031831200,4832,6.8069572686278725,24.694009018681555,13.871591153102855
Census tract,Tract 8313,17031831300,1251,11.560226354082458,27.566693613581243,23.60549717057397
Census tract,Tract 8314,17031831400,2820,10.487491982039767,24.40667094291212,14.207825529185374
Census tract,Tract 8315,17031831500,4421,4.943949410750215,23.598735268755387,9.34176487496407
Census tract,Tract 8316,17031831600,7745,8.170342627271467,23.456790123456788,19.350811485642947
Census tract,Tract 8317,17031831700,2237,5.687203791469194,18.672985781990523,20.23696682464455
Census tract,Tract 8318,17031831800,5868,10.470510271703116,27.607687210072896,10.231941683233927
Census tract,Tract 8319,17031831900,3040,4.3841336116910234,9.98608211551844,10.716771050800276
Census tract,Tract 8320,17031832000,2062,3.9298669891172913,4.71584038694075,3.9298669891172913
Census tract,Tract 8321,17031832100,3410,8.997289972899729,17.913279132791327,4.471544715447155
Census tract,Tract 8322,17031832200,3289,5.73030208657739,15.5403301152289,3.052008720024914
Census tract,Tract 8323,17031832300,2054,3.3007903300790327,9.669920966992096,3.0218503021850305
Census tract,Tract 8324,17031832400,3601,4.78021978021978,12.445054945054943,5.384615384615385
Census tract,Tract 8325,17031832500,3334,7.074340527577938,21.85251798561151,14.808153477218225
Census tract,Tract 8326,17031832600,4147,9.67741935483871,19.802213327054393,7.982105015304922
Census tract,Tract 8329,17031832900,1995,0.7789678675754625,6.962025316455696,9.542356377799416
Census tract,Tract 8330,17031833000,5637,7.593668603486275,12.783009416950511,2.3041474654377883
Census tract,Tract 8331,17031833100,9493,4.468395643875604,10.003368137420008,3.4804086673402943
Census tract,Tract 8333,17031833300,2912,7.1871579715432325,14.08245165997811,9.668004377964246
Census tract,Tract 8339,17031833900,2333,14.501744862349748,33.46258239627763,11.360992632803413
Census tract,Tract 8340,17031834000,3609,11.69054441260745,34.67048710601719,10.229226361031518
Census tract,Tract 8342,17031834200,4693,3.92156862745098,17.759103641456583,17.012138188608777
Census tract,Tract 8343,17031834300,6240,6.194125159642401,23.51532567049809,24.744572158365266
Census tract,Tract 8344,17031834400,3765,6.303030303030304,21.793939393939393,10.06060606060606
Census tract,Tract 8345,17031834500,1765,6.226650062266501,26.899128268991284,3.4246575342465753
Census tract,Tract 8346,17031834600,2357,4.931794333683106,21.038824763903463,22.298006295907665
Census tract,Tract 8347,17031834700,1759,3.731343283582089,20.21709633649932,14.17910447761194
Census tract,Tract 8348,17031834800,1753,1.6939252336448596,18.69158878504673,15.42056074766355
Census tract,Tract 8349,17031834900,1952,3.654188948306595,14.97326203208556,25.49019607843137
Census tract,Tract 8350,17031835000,6398,7.672634271099745,19.55669224211424,16.504688832054562
Census tract,Tract 8351,17031835100,5585,8.501118568232663,23.89261744966443,13.60178970917226
Census tract,Tract 8352,17031835200,2038,6.283662477558348,19.075403949730703,17.235188509874327
Census tract,Tract 8355,17031835500,1584,4.553961322520275,23.76793512164691,19.775421085464753
Census tract,Tract 8356,17031835600,898,0.0,8.16326530612245,42.67161410018553
Census tract,Tract 8358,17031835800,1698,2.150023889154324,22.455805064500716,9.794553272814142
Census tract,Tract 8360,17031836000,2338,12.750455373406194,33.369763205828775,10.200364298724956
Census tract,Tract 8361,17031836100,1893,4.612265585402939,31.069437404967054,13.6340598073999
Census tract,Tract 8362,17031836200,2178,0.5732152162584679,6.149035956227202,4.637832204273059
Census tract,Tract 8363,17031836300,1492,3.984819734345351,12.397216951296649,15.43327008222644
Census tract,Tract 8364,17031836400,3621,9.71682398667407,22.76513048306496,13.881177123820098
Census tract,Tract 8365,17031836500,1527,6.436314363143632,22.696476964769648,11.720867208672086
Census tract,Tract 8366,17031836600,2929,3.674745895230649,11.688819390148554,18.960125097732604
Census tract,Tract 8367,17031836700,2481,2.5660377358490565,32.30188679245283,6.0
Census tract,Tract 8368,17031836800,2645,7.171156893819335,21.35499207606973,6.141045958795563
Census tract,Tract 8369,17031836900,1439,7.554760840411265,43.58515869468037,4.962002682163612
Census tract,Tract 8370,17031837000,2042,4.691462383770076,32.671174978867285,11.62299239222316
Census tract,Tract 8371,17031837100,1652,3.6005434782608696,16.372282608695652,19.497282608695652
Census tract,Tract 8373,17031837300,2489,6.600790513833991,22.60869565217391,10.355731225296443
Census tract,Tract 8374,17031837400,1990,8.521560574948666,25.25667351129364,6.108829568788502
Census tract,Tract 8378,17031837800,2837,4.130605822187254,19.86624704956727,9.71675845790716
Census tract,Tract 8380,17031838000,2651,3.509433962264151,16.49056603773585,12.11320754716981
Census tract,Tract 8381,17031838100,1821,0.1256281407035175,5.778894472361809,20.037688442211056
Census tract,Tract 8382,17031838200,1675,0.9855072463768116,13.333333333333334,7.130434782608695
Census tract,Tract 8383,17031838300,2580,2.433333333333333,8.566666666666666,6.933333333333333
Census tract,Tract 8386,17031838600,1518,5.679012345679013,26.234567901234566,20.432098765432094
Census tract,Tract 8387,17031838700,4132,7.615446934917634,29.246556845800704,10.64002160410478
Census tract,Tract 8388,17031838800,3102,6.25,26.60427807486631,19.6524064171123
Census tract,Tract 8390,17031839000,10435,1.3156621843861855,4.479055818902969,9.70300860984812
Census tract,Tract 8391,17031839100,8234,4.518713230692202,4.643885342345725,3.041682313180623
Census tract,Tract 8392,17031839200,2749,2.40343347639485,6.394849785407724,24.8068669527897
Census tract,Tract 8395,17031839500,1590,7.457627118644068,21.638418079096045,32.090395480225986
Census tract,Tract 8396,17031839600,1729,5.755395683453238,11.55875299760192,30.503597122302157
Census tract,Tract 8397,17031839700,4545,7.080383173677634,18.242399000416498,9.454394002498958
Census tract,Tract 8398,17031839800,2686,3.5135135135135136,13.822393822393822,11.389961389961387
Census tract,Tract 8399,17031839900,4431,4.586330935251799,14.725719424460433,15.827338129496402
Census tract,Tract 8400,17031840000,3001,3.0939648586707413,19.556913674560732,21.04660045836516
Census tract,Tract 8401,17031840100,3029,2.8469750889679712,16.583629893238435,23.451957295373667
Census tract,Tract 8402,17031840200,2497,3.6396724294813465,19.29026387625114,23.066424021838035
Census tract,Tract 8403,17031840300,4196,6.5375302663438255,21.95318805488297,13.101963949421576
Census tract,Tract 8404,17031840400,3369,3.577235772357724,24.579945799457995,12.574525745257452
Census tract,Tract 8407,17031840700,3900,5.233033524121014,17.743254292722813,6.78659035159444
Census tract,Tract 8408,17031840800,3332,9.782940996637114,31.244267808009784,5.227759095077958
Census tract,Tract 8410,17031841000,1136,3.51931330472103,12.875536480686694,18.283261802575108
Census tract,Tract 8411,17031841100,7356,4.137841012922594,17.347604751337943,21.90314580341992
Census tract,Tract 8412,17031841200,4873,4.827280779450841,20.17271922054916,16.341895482728077
Census tract,Tract 8413,17031841300,4173,2.7423622804907386,14.577820543661293,7.577579985566514
Census tract,Tract 8415,17031841500,2904,8.207630878438332,38.99733806566105,9.316770186335404
Census tract,Tract 8417,17031841700,1509,0.0,6.578947368421052,21.38157894736842
Census tract,Tract 8418,17031841800,2404,13.295799047206582,28.8869640537029,11.390212213079256
Census tract,Tract 8419,17031841900,6500,2.3188869342715495,6.748760594914441,5.037581960658883
Census tract,Tract 8420,17031842000,2590,5.683836589698046,10.550621669627,18.3303730017762
Census tract,Tract 8421,17031842100,6650,7.608695652173914,25.793184488836665,12.176850763807286
Census tract,Tract 8422,17031842200,4212,0.5511160099200882,7.715624138881235,12.75833562965004
Census tract,Tract 8423,17031842300,3529,5.637110980622431,8.866705813270698,7.046388725778038
Census tract,Tract 8424,17031842400,3041,4.817788758492897,21.093267449042617,24.212476837554046
Census tract,Tract 8425,17031842500,2644,6.698564593301436,42.69414795730585,4.416635995583364
Census tract,Tract 8426,17031842600,4245,4.883366034445171,20.47089601046436,13.124046217571395
Census tract,Tract 8428,17031842800,7637,5.612694681163679,23.802527181898327,11.57801939465178
Census tract,Tract 8429,17031842900,2480,4.600760456273764,20.64638783269962,18.935361216730037
Census tract,Tract 8430,17031843000,2880,4.643584521384929,24.643584521384927,15.885947046843176
Census tract,Tract 8431,17031843100,1747,3.621730382293763,23.205902079141516,6.639839034205232
Census tract,Tract 8432,17031843200,2422,3.5664007508212108,16.37728765837635,12.388549976536838
Census tract,Tract 8433,17031843300,1572,10.80574640849469,28.669581511555275,9.05683947532792
Census tract,Tract 8434,17031843400,1524,1.6556291390728477,27.81456953642384,19.28807947019868
Census tract,Tract 8435,17031843500,6030,0.3305785123966942,0.7319952774498228,3.1995277449822903
Census tract,Tract 8436,17031843600,3089,7.813010787839163,22.32755802549853,9.872507355344885
Census tract,Tract 8437,17031843700,2544,12.809743805123896,27.29945401091978,9.029819403611928
Census tract,Tract 8438,17031843800,2000,2.148925537231384,18.640679660169916,15.642178910544729
Census tract,Tract 8439,17031843900,3666,4.228984012377515,23.904074265085097,16.400206291903043
Census tract,Tract 8446,17031844600,1776,6.728232189973616,17.23834652594547,12.84080914687775
Census tract,Tract 8447,17031844700,2342,3.7250786988457505,12.801678908709338,6.348373557187828
Census tract,Tract 8400,17043840000,2835,9.8,26.200000000000003,11.4
Census tract,Tract 8408.01,17043840801,2621,2.4812918471839307,17.25088617565971,25.246159905474595
