Layer,Name,GEOID,Population,UNS_2019-2023,MCD_2019-2023,CZM_2020-2024,EVR_2018,EKW_2024,RBU_2019-2023,LNG_2022,CAN_2022,DIS_2019-2023,HTJ_2019-2023
(Indicator name),,,,"Uninsured rate (% of residents), 2019-2023","Medicaid coverage (% of residents), 2019-2023","Major crime (crimes), 2020-2024","Eviction rate (% of renter-occupied households), 2018","Walkability Index, 2024","Rent-burdened (% of renter-occupied housing units), 2019-2023","Chronic obstructive pulmonary disease (COPD) (% of adults), 2022","Have ever had cancer (% of adults), 2022","Disability, from American Community Survey (% of residents), 2019-2023","Crowded housing (% of occupied housing units), 2019-2023"
(Definition),,,,"Percent of residents without health insurance (at the time of the survey).","Percent of residents covered by Medicaid, a state-administered health insurance program for residents meeting certain income limits and other eligibility standards that vary by state.","The most serious offenses, also known as index crimes. Includes homicide, criminal sexual assault, robbery, aggravated assault, aggravated battery, burglary, larceny, vehicle theft, and arson.","Percentage of renter-occupied housing units with an eviction over the past year. An eviction happens when a landlord expels people from property he or she owns. Evictions are landlord-initiated involuntary moves that happen to renters. This is based on available eviction records and estimates for missing data, and does not include voluntary move-outs or evictions that take place outside of the legal system. A high eviction rate could be based on a high number of evictions, a very low number of renter-occupied units, or both.","A ranking of an area's walkability, based on intersection density, proximity to transit, diversity of businesses, and density of housing. Values range from 1 to 20 with 20 being most walkable","Households spending more than 30% of income on rent are considered rent-burdened. Rent costs do not include utilities, insurance, or building fees.","Percent of resident adults aged 18 and older who report ever having been told by a doctor, nurse, or other health professional that they have chronic obstructive pulmonary disease (COPD), emphysema, or chronic bronchitis. Data for counties and states are age-adjusted. Data for zips, tracts and smaller layers are raw.","Percent of resident adults aged 18 and older who report ever having been told by a doctor, nurse, or other health professional that they have cancer (other than skin cancer). Data for counties and states are age-adjusted. Data for zips, tracts and smaller layers are raw.","Percent of residents with a disability, defined as one or more sensory disabilities or difficulties with everyday tasks, reported by American Community Survey.","Percent of occupied housing units with more than one occupant per room (e.g. three occupants in a one-bedroom apartment)."
(Citation),,,,"American Community Survey (Tables B27001/C27001)","American Community Survey (ACS) (Tables S2704, S2701, and B27010)","Crime data portal","The Eviction Lab at Princeton University (All yearly data), Cook County Sheriff's Office of Research (Monthly data in Chicago only)","Agency for Toxic Substances and Disease Registry - Environmental Justice Index","American Community Survey (Table B25070)","PLACES (Sub-county data (zip codes, tracts)), Behavioral Risk Factor Surveillance System (BRFSS) (County and state level data)","PLACES (Sub-county data (zip codes, tracts)), Behavioral Risk Factor Surveillance System (BRFSS) (County and state level data)","American Community Survey (Table S1810)","American Community Survey (Table B25014)"
---,---,---,---,---,---,---,---,---,---,---,---,---,---
Census tract,Tract 3905,17031390500,1666,5.670407560543414,22.327229769639693,75.6,1.49,15.0,46.5040650406504,3.8,5.2,7.619610159480213,1.6166281755196306
Census tract,Tract 3906,17031390600,1994,10.661563696008749,8.693275013668671,41.4,0.24,13.83,39.473684210526315,5.0,6.8,22.361946418808092,1.1402508551881414
Census tract,Tract 3907,17031390700,6532,4.193433261955746,14.596716630977872,235.6,1.2600000000000002,14.44,55.00515995872033,5.1,6.6,16.595289079229122,4.058721934369603
Census tract,Tract 4003,17031400300,1504,6.429124709527498,29.899302865995352,192.6,2.01,16.67,52.41228070175439,5.0,3.9,25.09682416731216,4.651162790697675
Census tract,Tract 4004,17031400400,1995,5.93654042988741,56.96008188331627,110.8,2.08,13.33,49.47643979057592,7.4,3.5,20.214943705220065,1.1160714285714286
Census tract,Tract 4005,17031400500,2372,13.436960276338514,59.8272884283247,170.2,3.93,12.58,63.08724832214765,8.1,3.6,11.46804835924007,5.3156146179401995
Census tract,Tract 4008,17031400800,3178,3.0732860520094563,80.34869976359337,186.6,1.96,12.08,56.96784073506891,10.7,4.0,17.05082742316785,3.0120481927710845
Census tract,Tract 4101,17031410100,2272,6.432481751824818,5.155109489051095,189.6,0.79,12.67,60.367892976588635,4.0,4.9,11.952554744525548,0.700280112044818
Census tract,Tract 4102,17031410200,1165,1.1235955056179776,8.729472774416594,41.4,0.84,10.33,56.47668393782384,3.0,3.1,7.346585998271392,2.344827586206897
Census tract,Tract 4105,17031410500,2922,7.254361799816346,27.11968166513621,112.2,1.91,15.0,52.185548617305976,4.4,3.9,11.11111111111111,2.068557919621749
Census tract,Tract 4106,17031410600,2371,11.299195937367752,7.0249682606855695,61.6,1.1,15.08,59.2503022974607,4.4,4.4,6.728734659331359,0.0
Census tract,Tract 4107,17031410700,2399,3.0499428135722457,10.026686999618756,109.8,0.39,16.67,60.56670602125147,4.8,4.2,14.258482653450248,1.4563106796116505
Census tract,Tract 4108,17031410800,2993,3.251445086705202,8.995664739884393,112.2,0.92,16.17,37.610619469026545,3.3,4.6,13.367052023121389,0.0
Census tract,Tract 4109,17031410900,3670,2.7649769585253456,13.77066955814584,112.2,0.75,13.94,58.22259136212624,4.1,5.7,14.36703713743562,0.8171603677221655
Census tract,Tract 4110,17031411000,3902,2.815848492399701,22.45203089957638,168.8,0.76,16.61,44.30976430976431,4.7,7.2,14.153999501619737,6.071719641401793
Census tract,Tract 4111,17031411100,2379,3.298611111111111,1.3888888888888888,74.0,1.7128299857586684e-05,16.31,52.73833671399595,3.1,5.8,8.723958333333332,0.0
Census tract,Tract 4112,17031411200,1713,0.3008423586040915,6.31768953068592,26.6,0.89,15.33,56.57142857142857,3.6,7.2,17.027677496991576,0.0
Census tract,Tract 4201,17031420100,1642,3.08953341740227,36.63303909205548,76.8,0.4,14.0,46.31979695431472,10.8,5.4,27.112232030264817,2.187120291616039
Census tract,Tract 4202,17031420200,1781,3.342776203966006,45.21246458923513,51.6,1.91,14.33,62.56499133448874,7.8,4.3,14.674220963172804,0.0
Census tract,Tract 4203,17031420300,2818,8.916938110749186,12.1742671009772,63.2,1.34,13.67,64.46601941747574,3.9,2.2,10.464169381107492,1.96078431372549
Census tract,Tract 4204,17031420400,1544,1.3869625520110958,28.085991678224687,47.6,1.04,15.17,51.74050632911392,5.8,4.8,23.231622746185852,0.9722222222222222
Census tract,Tract 4205,17031420500,2053,7.181773155027241,50.024764735017335,137.4,1.56,12.67,48.62155388471178,9.0,4.9,12.332838038632987,2.2660098522167487
Census tract,Tract 4206,17031420600,2524,16.653574234092694,46.504320502749415,188.4,2.56,12.33,32.54237288135593,9.4,4.0,23.487824037706208,4.246713852376137
Census tract,Tract 4207,17031420700,3021,11.510791366906476,50.78290308929327,229.4,2.35,12.13,48.13895781637717,11.4,4.2,22.04824375793483,0.0
Census tract,Tract 4208,17031420800,2457,9.714285714285714,29.8021978021978,147.0,2.23,13.67,45.49819927971189,6.6,3.7,19.428571428571427,3.346456692913386
Census tract,Tract 4212,17031421200,1405,21.286863270777477,49.70509383378016,85.6,3.86,14.17,69.75425330812854,12.2,5.7,14.53083109919571,0.0
Census tract,Tract 4301.01,17031430101,4091,2.6928104575163396,51.6078431372549,319.0,2.81,10.21,61.78343949044586,7.9,4.1,20.88888888888889,4.845580404685836
Census tract,Tract 4301.02,17031430102,3104,10.286783042394015,38.46633416458853,161.4,1.68,12.11,28.463203463203463,7.4,5.4,22.007481296758105,2.406078514140988
Census tract,Tract 4302,17031430200,5086,3.619381202568593,43.374197314652655,283.8,1.86,12.9,48.755760368663594,8.3,5.1,11.441914769410392,1.471129091577786
Census tract,Tract 4303,17031430300,2558,2.824858757062147,43.389830508474574,151.6,2.51,13.78,47.165259348612786,7.0,3.8,16.0075329566855,8.46968238691049
Census tract,Tract 4304,17031430400,3031,8.55397148676171,49.049558723693146,170.8,1.78,13.29,71.16279069767441,7.8,4.8,15.139171758316362,2.496217851739788
Census tract,Tract 4305,17031430500,4098,7.9,52.2,313.6,3.57,14.89,49.280973451327434,8.6,4.3,21.35,8.11073336571151
Census tract,Tract 4306,17031430600,1670,5.52738336713996,34.38133874239351,156.6,1.8,14.67,52.41379310344828,6.8,5.2,13.387423935091276,2.7261462205700124
Census tract,Tract 4307,17031430700,2175,16.98022190062711,33.71924746743849,94.4,2.71,12.75,69.20955882352942,6.4,5.1,22.04534491075735,0.0
Census tract,Tract 4308,17031430800,1862,12.229836584080129,24.934106483921983,72.0,1.89,12.92,52.8,6.5,5.2,14.232999472851873,0.0
Census tract,Tract 4309,17031430900,1797,7.766990291262135,37.799352750809064,98.8,1.78,14.0,67.26907630522089,7.5,5.3,26.990291262135923,0.0
Census tract,Tract 4312,17031431200,2898,12.649440802159662,29.27111453914385,216.6,1.84,14.0,47.30077120822622,6.3,5.7,22.75356729656768,0.0
Census tract,Tract 4313.01,17031431301,3590,16.868768526003773,53.65130692535705,286.6,4.62,12.89,71.04863221884499,8.7,3.7,16.302883319859877,1.171605789110958
Census tract,Tract 4313.02,17031431302,4351,5.8947924927306365,58.366375892149094,386.0,5.03,13.89,55.493133583021226,9.2,3.7,18.926777689664288,5.681159420289855
Census tract,Tract 4314,17031431400,6716,4.643082754264056,53.50600126342387,351.4,2.15,13.67,51.95783132530121,11.9,5.4,28.221730890713836,5.748175182481752
Census tract,Tract 4401.01,17031440101,4171,17.582141961374468,45.97441685477803,372.0,5.05,11.5,62.06176961602671,8.5,4.0,14.848256834712815,1.9082419813235891
Census tract,Tract 4401.02,17031440102,3633,18.025223008305137,48.47739157182405,293.6,4.65,12.71,56.32786885245902,6.5,4.8,23.31590279913873,3.3451596553471874
Census tract,Tract 4402.01,17031440201,5054,4.205933682373473,53.36823734729494,356.8,1.93,12.38,54.38292964244521,7.9,5.0,16.387434554973822,0.0
Census tract,Tract 4402.02,17031440202,3525,1.9469759734879868,34.71416735708368,229.8,1.3800000000000001,14.22,59.57446808510638,10.7,6.8,21.830985915492956,1.8541409147095176
Census tract,Tract 4403,17031440300,4677,10.35668242372153,21.551353674258703,278.0,1.32,12.23,61.260053619302944,7.7,6.2,11.667382896433176,0.0
Census tract,Tract 4406,17031440600,1996,8.655043586550436,40.72229140722292,112.4,4.03,12.67,84.7457627118644,7.0,5.7,19.302615193026153,1.2802275960170697
Census tract,Tract 4407,17031440700,1497,3.7800687285223367,38.213058419243985,85.6,1.04,11.25,54.268292682926834,6.9,5.9,12.439862542955328,2.333931777378815
Census tract,Tract 4408,17031440800,1620,12.931995540691194,52.06243032329989,49.0,2.02,12.5,64.8076923076923,10.2,4.4,21.516164994425864,4.80225988700565
Census tract,Tract 4409,17031440900,2462,7.30207532667179,28.785549577248272,153.4,0.83,11.83,36.69250645994832,8.4,5.3,14.719446579554187,5.604719764011799
Census tract,Tract 4503,17031450300,3252,6.807584706248057,31.8619832141747,192.6,0.69,14.0,41.45516074450085,8.6,5.9,23.811004041032017,0.0
Census tract,Tract 4601,17031460100,2840,18.90295358649789,37.21518987341772,192.4,2.22,12.33,48.20846905537459,8.5,5.0,9.915611814345992,0.0
Census tract,Tract 4602,17031460200,1948,8.480894687791238,48.182665424044735,88.0,2.72,10.92,55.59502664298401,7.3,4.7,14.864864864864863,5.189189189189189
Census tract,Tract 4603.01,17031460301,2987,24.260752688172044,42.57392473118279,121.4,1.4,12.72,61.75373134328358,9.6,4.7,14.381720430107528,5.5643879173290935
Census tract,Tract 4603.02,17031460302,3282,3.6949685534591192,46.14779874213836,224.8,3.46,9.67,61.627906976744185,7.8,4.4,13.4958071278826,3.265940902021773
Census tract,Tract 4604,17031460400,3411,4.381965552178317,53.191489361702125,173.4,3.58,10.96,58.01886792452831,5.6,5.5,14.209726443768997,9.077269317329332
Census tract,Tract 4605,17031460500,5400,15.173642030276046,22.831700801424756,281.4,1.65,12.26,48.51973684210527,6.3,6.2,14.390026714158504,1.022270901788974
Census tract,Tract 4608,17031460800,3639,13.855678906917165,70.5593509820666,222.6,3.2274928936895964,12.81,51.33047210300429,10.4,4.1,8.817250213492741,10.656934306569344
Census tract,Tract 4610,17031461000,1460,4.211395540875309,47.316267547481424,121.8,1.27,19.0,47.3919523099851,12.7,8.4,47.97687861271676,0.0
Census tract,Tract 4701,17031470100,2527,7.076350093109869,49.02234636871509,158.4,0.88,12.83,33.90243902439025,9.1,5.6,26.862197392923647,0.0
Census tract,Tract 4801,17031480100,2001,4.430681276798476,20.39066222010481,95.2,0.74,15.17,43.373493975903614,7.1,6.9,16.00762267746546,1.7486338797814207
Census tract,Tract 4802,17031480200,1103,2.9615004935834155,34.05725567620928,66.2,0.46,14.25,48.44192634560906,7.6,6.5,28.62783810463969,0.0
Census tract,Tract 4803,17031480300,1348,4.007123775601069,33.57079252003562,57.2,1.21,14.58,41.23222748815166,8.2,5.7,21.193232413178983,0.0
Census tract,Tract 4804,17031480400,5650,2.848445314198739,9.610784953250706,281.6,0.29,12.71,45.45454545454545,5.3,6.9,18.221352467927808,0.0
Census tract,Tract 4805,17031480500,2986,6.652436855211668,43.08075418000711,130.2,1.9800000000000002,14.36,50.63291139240506,8.2,5.9,22.269654927072217,0.6029285099052542
Census tract,Tract 4902,17031490200,3040,10.56020605280103,22.50482936252415,125.4,0.23819444444444443,13.46,45.887445887445885,6.6,6.1,16.387636831938185,2.516175413371675
Census tract,Tract 4905,17031490500,1995,13.936291240045506,20.989761092150168,106.0,1.65,14.83,51.578947368421055,6.1,5.4,18.25938566552901,0.0
Census tract,Tract 4906,17031490600,1443,3.544494720965309,30.015082956259427,137.0,1.88,9.67,47.58620689655172,5.5,6.2,12.97134238310709,3.45489443378119
Census tract,Tract 4907,17031490700,2656,6.048738033072237,49.869451697127936,133.0,0.0,12.22,69.41176470588235,7.9,5.6,17.84160139251523,1.2702078521939952
Census tract,Tract 4908,17031490800,3502,13.74337845791642,35.903472630959385,176.8,1.37,14.62,39.361702127659576,8.5,6.0,23.454973513831664,2.329450915141431
Census tract,Tract 4909.01,17031490901,3403,14.70125786163522,54.520440251572325,185.4,2.85,13.56,54.14091470951793,12.2,5.3,17.413522012578618,4.400977995110025
Census tract,Tract 4909.02,17031490902,4647,4.718959731543624,30.809563758389263,253.6,1.5,13.17,54.741379310344826,7.4,6.0,15.268456375838928,1.4092140921409213
Census tract,Tract 4910,17031491000,3807,18.42841163310962,48.15436241610738,300.4,3.73,12.97,67.49611197511665,12.3,4.8,21.700223713646533,8.10126582278481
Census tract,Tract 4911,17031491100,4079,11.943371943371943,26.486486486486488,143.4,0.88,12.7,39.94082840236686,6.8,6.7,16.113256113256114,0.8112094395280236
Census tract,Tract 4912,17031491200,2019,10.33487297921478,34.35334872979215,99.2,1.5,13.72,35.36585365853659,9.5,5.8,23.90300230946882,0.967741935483871
Census tract,Tract 4913,17031491300,2023,12.821758135016998,48.90723652258378,173.6,1.53,13.12,67.66467065868264,10.2,4.7,16.075764934434194,2.3006134969325154
Census tract,Tract 4914,17031491400,2593,4.373996789727127,38.80417335473515,241.0,2.83,15.56,41.55092592592592,8.7,4.9,25.963081861958266,0.0
Census tract,Tract 5001,17031500100,3545,2.6418786692759295,22.504892367906063,130.8,0.39000000000000007,13.08,42.349726775956285,7.3,6.0,16.69928245270711,0.7348029392117569
Census tract,Tract 5002,17031500200,1688,8.270676691729323,50.26852846401718,158.6,1.64,12.0,69.48453608247422,9.1,4.5,13.694951664876475,3.508771929824561
Census tract,Tract 5003,17031500300,1587,5.626034197462769,27.413127413127413,74.6,0.43,15.17,59.14489311163895,8.3,6.8,10.535024820739109,0.8648648648648649
Census tract,Tract 5101,17031510100,3231,10.52200054659743,35.39218365673681,72.8,0.99,13.5,49.70414201183432,5.6,5.2,9.70210440010932,2.779984114376489
Census tract,Tract 5102,17031510200,2922,10.803059273422562,37.95411089866157,95.8,1.34,12.06,64.38356164383562,8.0,5.5,22.27533460803059,3.8619556285949055
Census tract,Tract 5103,17031510300,4850,6.356028047952952,51.00655960190002,315.4,0.8,13.79,70.49910873440285,12.9,5.6,12.19181180728342,0.0
Census tract,Tract 5201,17031520100,1745,31.926249393498303,35.85638039786511,64.0,0.0,16.0,33.86454183266932,7.1,4.6,9.84958757884522,13.131313131313131
Census tract,Tract 5202,17031520200,3338,17.338709677419356,48.57320099255583,81.0,1.35,11.39,47.44027303754266,5.5,4.5,9.522332506203474,10.96136567834681
Census tract,Tract 5203,17031520300,5675,14.015721692590736,33.93544070914869,102.2,0.37,13.38,46.27507163323782,6.2,4.6,11.222612477002842,4.1646008924144775
Census tract,Tract 5204,17031520400,4055,5.723455469376839,22.760096282428457,107.4,0.4481833504412241,15.35,29.12912912912913,6.1,5.3,10.53757689221717,1.603905160390516
Census tract,Tract 5205,17031520500,4420,12.305598755832037,21.442457231726284,58.6,0.0,13.17,30.183727034120732,5.6,6.3,7.212286158631414,7.6375404530744335
Census tract,Tract 5206,17031520600,2530,5.596013798390188,21.61747796090456,26.6,0.0,14.83,42.44604316546763,6.5,5.8,5.0594097355308545,3.229813664596273
Census tract,Tract 5301,17031530100,2197,13.670613562970937,47.631862217438105,124.0,1.24,15.08,46.476190476190474,9.4,5.0,24.703982777179764,0.0
Census tract,Tract 5302,17031530200,4128,9.333659970602644,56.12444879960804,295.6,2.57,13.73,60.10165184243965,8.3,4.8,26.237138657520827,2.251935256861365
Census tract,Tract 5303,17031530300,3964,8.730847065625904,43.91442613472102,219.2,1.03,14.08,44.51127819548872,8.8,5.7,18.73373807458803,0.0
Census tract,Tract 5304,17031530400,2059,9.90183525394793,32.60776781903543,87.8,1.59,13.42,61.627906976744185,7.8,5.5,15.834400341442596,1.1042944785276074
Census tract,Tract 5305.01,17031530501,4514,12.0421974522293,50.13933121019109,256.8,3.47,13.58,66.77927927927928,11.7,5.1,15.724522292993631,5.7947019867549665
Census tract,Tract 5305.02,17031530502,1570,13.711414213926776,16.582914572864322,60.2,0.0,11.17,86.66666666666667,6.6,5.9,12.49102656137832,0.0
Census tract,Tract 5305.03,17031530503,4898,5.649038461538462,31.802884615384613,211.4,2.276369137641604,14.03,53.73134328358209,7.8,5.6,13.60576923076923,0.8097165991902834
Census tract,Tract 5306,17031530600,2774,11.715481171548117,32.68247326824733,153.2,3.47,13.67,51.29740518962076,8.8,4.8,19.665271966527197,4.746835443037975
Census tract,Tract 5401.01,17031540101,4324,10.226424483702411,75.04354316994278,241.0,3.07,13.38,41.51846785225718,10.4,3.0,8.559343120179149,10.53639846743295
Census tract,Tract 5401.02,17031540102,2938,5.288598237133921,75.66107477964174,185.2,4.13,12.33,40.6563354603464,10.9,3.8,8.018197327267558,6.614785992217899
Census tract,Tract 5501,17031550100,7019,8.929428708593374,34.8855816930709,173.0,3.68,12.5,40.94616639477977,7.1,6.6,10.241638662185949,0.0
Census tract,Tract 5502,17031550200,2969,4.669117647058823,25.955882352941178,85.0,0.48,12.08,15.53398058252427,5.5,7.1,6.4338235294117645,0.411522633744856
Census tract,Tract 5601,17031560100,1477,7.028112449799197,20.883534136546185,42.0,,14.33,68.96551724137932,5.7,6.3,17.570281124497992,1.5873015873015872
Census tract,Tract 5602,17031560200,1710,9.26916221033868,27.688651218062983,49.8,1.9600000000000002,13.22,45.76271186440678,7.2,5.4,22.103386809269164,2.5048169556840074
Census tract,Tract 5603,17031560300,3253,8.20829655781112,28.36128273021477,48.4,0.0,15.0,42.51968503937008,6.7,6.2,13.798175934098264,5.2924791086350975
Census tract,Tract 5604,17031560400,1630,6.776315789473684,34.53947368421053,49.8,,16.67,100.0,7.5,5.3,16.25,2.9473684210526314
Census tract,Tract 5607,17031560700,3635,11.7570385818561,25.078206465067783,68.8,0.45,16.33,27.77777777777778,6.3,5.9,9.645464025026069,5.155420773313116
Census tract,Tract 5608,17031560800,5682,7.392267075455629,6.86424799863737,84.6,0.0,15.57,21.649484536082475,5.1,7.2,6.3873275421563624,0.9758602978941964
Census tract,Tract 5609,17031560900,5112,3.7890625,9.04296875,56.2,0.0,14.72,41.37931034482759,5.3,8.1,12.734375,1.7030335284725917
Census tract,Tract 5610,17031561000,5308,5.827100365280918,6.2619586014959125,61.6,0.7,14.17,42.90909090909091,5.1,8.4,15.515741868150984,1.6129032258064515
Census tract,Tract 5611,17031561100,5581,3.760831889081456,14.852686308492205,62.0,0.64,12.86,66.36363636363637,5.3,7.2,8.492201039861353,0.7326007326007326
Census tract,Tract 5701,17031570100,1316,4.786450662739323,33.43151693667157,165.8,0.0,13.5,22.033898305084744,6.0,4.9,18.409425625920473,5.203619909502263
Census tract,Tract 5702,17031570200,2096,4.226705091258405,26.65706051873199,45.0,1.15,14.33,90.14925373134328,5.1,4.7,8.069164265129682,1.0856453558504222
Census tract,Tract 5703,17031570300,6376,17.620854644448112,22.141560798548092,127.4,0.48,14.46,62.396694214876035,4.2,4.4,6.236594621349612,11.993687532877432
Census tract,Tract 5704,17031570400,1769,22.477578475336323,22.926008968609864,49.4,0.36,15.25,32.763532763532766,5.2,4.3,10.369955156950672,8.818897637795276
Census tract,Tract 5705,17031570500,2639,16.374269005847953,22.36842105263158,46.0,0.28,14.83,43.41637010676156,4.5,4.8,6.725146198830409,19.17808219178082
Census tract,Tract 5801,17031580100,3228,8.756174225415357,32.016165244723844,56.4,1.0,16.25,38.70967741935484,4.7,4.0,9.33991917377638,3.0735455543358947
Census tract,Tract 5802,17031580200,3466,12.971246006389777,57.34824281150159,54.2,0.9,13.92,67.41344195519349,6.1,4.0,10.575079872204473,8.187772925764191
Census tract,Tract 5803,17031580300,2577,18.632763651521465,23.134639433097124,27.0,0.53,14.83,53.84615384615385,4.9,3.8,10.921217173822424,3.474903474903475
Census tract,Tract 5804,17031580400,4546,12.642706131078224,34.6723044397463,123.0,0.68,16.67,45.0064850843061,4.7,4.1,4.524312896405919,10.053262316910786
Census tract,Tract 5805.01,17031580501,5170,20.636663007683865,22.4807903402854,67.2,0.74,14.88,47.93767186067828,4.8,4.0,10.340285400658615,4.486785494775661
Census tract,Tract 5805.02,17031580502,5345,21.455114414238217,34.95012712693135,65.0,0.84,14.39,38.43031123139377,5.1,4.0,7.627615881087424,10.9353507565337
Census tract,Tract 5806,17031580600,5405,10.584282247526602,37.76367369796528,105.4,0.53,13.33,37.735849056603776,5.1,3.9,16.27776740713086,9.731343283582088
Census tract,Tract 5807,17031580700,5621,19.29977355861348,39.435638390524296,72.8,0.33,13.28,24.441964285714285,6.2,4.0,10.050513847761714,17.95027289266222
Census tract,Tract 5808,17031580800,2058,30.784708249496983,31.338028169014088,37.0,0.56,16.0,26.333333333333332,4.7,3.7,6.1871227364185115,16.17161716171617
Census tract,Tract 5905,17031590500,1854,9.36902485659656,24.155513065646907,62.4,0.0,17.0,52.85285285285285,4.3,4.9,13.320586360739323,1.4193548387096775
Census tract,Tract 5906,17031590600,3477,15.431933672104842,18.026210216635462,50.4,0.19,12.61,52.63157894736842,4.6,4.6,14.308638673442095,1.1026878015161956
Census tract,Tract 5907,17031590700,3027,9.860703812316714,19.97800586510264,62.4,0.53,15.17,47.76119402985074,4.3,3.8,7.881231671554252,5.0352467270896275
Census tract,Tract 6004,17031600400,4297,8.512213175425611,27.979274611398964,80.6,0.11,15.0,46.871310507674146,6.0,5.0,12.040463853935355,8.77742946708464
Census tract,Tract 6006,17031600600,2988,3.7023324694557576,26.39763050721955,42.4,0.0,15.5,39.130434782608695,5.5,4.7,9.552017771195851,3.6837376460017968
Census tract,Tract 6007,17031600700,2591,9.867356842445812,30.216758330637333,42.2,0.37,15.0,28.595317725752505,5.2,4.6,4.30281462309932,2.386831275720165
Census tract,Tract 6009,17031600900,3682,9.338929695697797,22.9800629590766,60.6,0.52,15.25,55.72755417956656,4.7,4.4,10.886673662119623,1.3618677042801557
Census tract,Tract 6103,17031610300,5410,18.017352778290565,31.84419420343363,224.0,1.73,13.72,27.25225225225225,7.0,3.7,11.703895144914158,13.126491646778044
Census tract,Tract 6104,17031610400,2029,21.58308751229105,56.63716814159292,27.8,1.61,14.5,57.919621749408975,4.4,3.6,6.784660766961652,1.3245033112582782
Census tract,Tract 6108,17031610800,1512,9.860050890585242,15.267175572519085,27.0,0.36,13.67,36.47058823529411,5.8,6.6,11.895674300254452,2.4671052631578947
Census tract,Tract 6112,17031611200,2680,22.2509702457956,43.76886589047003,131.4,0.69,13.67,57.596371882086174,6.7,3.6,11.341095299698145,6.342780026990553
Census tract,Tract 6113,17031611300,3668,19.456125595738715,32.60442949257079,113.8,0.89,16.0,67.98679867986799,6.1,4.0,11.410148584244464,6.049822064056939
Census tract,Tract 6114,17031611400,3737,10.611830413810612,46.30616907844631,86.8,0.33,13.83,64.31784107946027,7.6,3.7,8.3015993907083,1.7408123791102514
Census tract,Tract 6115,17031611500,3587,25.251330573625076,50.62093435836783,74.2,1.1049447146858102,13.71,44.16796267496112,7.9,4.7,10.023654642223535,15.250965250965251
Census tract,Tract 6116,17031611600,1921,18.71030776746458,59.40400586223742,66.6,0.6500135858933352,13.86,51.890034364261176,7.3,3.6,9.03761602344895,16.147859922178988
Census tract,Tract 6117,17031611700,2180,35.736354273944386,32.08032955715757,59.0,0.71,14.33,66.89655172413794,7.7,3.3,4.685890834191555,2.5
Census tract,Tract 6118,17031611800,2205,19.340974212034386,33.0945558739255,63.4,0.78,10.08,28.880866425992775,5.5,3.5,14.255014326647563,4.339250493096647
Census tract,Tract 6119,17031611900,1984,11.761263897015798,57.69455822118198,134.6,2.13,12.0,31.382978723404253,9.6,3.5,14.803978935049736,6.902654867256637
Census tract,Tract 6120,17031612000,1448,16.75438596491228,36.140350877192986,76.2,0.78,10.75,41.644562334217504,7.5,4.3,22.807017543859647,2.589641434262948
Census tract,Tract 6121,17031612100,1168,11.451398135818907,50.06657789613848,54.8,1.77,13.67,69.70954356846472,9.0,4.9,15.84553928095872,5.428571428571429
Census tract,Tract 6122,17031612200,3939,16.391752577319586,49.381443298969074,123.8,1.12457399103139,14.19,62.81481481481481,7.7,3.8,7.551546391752577,4.5021645021645025
Census tract,Tract 6201,17031620100,4567,13.03498143443424,32.90990814930623,128.4,0.0,13.89,82.15767634854771,5.0,4.2,11.43247996873168,11.954765751211632
Census tract,Tract 6202,17031620200,2390,6.079027355623101,14.235055724417425,40.6,0.44,15.17,72.95373665480427,5.0,5.1,16.058763931104355,1.4492753623188406
Census tract,Tract 6203,17031620300,6410,13.861245379584874,21.381859539380155,116.6,0.51,13.72,46.93572496263079,5.1,5.0,7.150980949673016,2.043478260869565
Census tract,Tract 6204,17031620400,5027,6.009453072248481,27.5489534098582,77.4,0.0,12.42,53.75,5.9,4.2,8.957911321179383,5.175038051750381
Census tract,Tract 6303,17031630300,5385,15.9039759939985,31.24531132783196,75.0,0.15,12.42,61.858974358974365,4.1,3.6,6.470367591897974,6.1058344640434195
Census tract,Tract 6304,17031630400,7204,17.57433489827856,25.414710485133018,154.6,0.87,13.67,57.3490813648294,4.8,3.8,7.699530516431925,10.15058561070831
Census tract,Tract 6305,17031630500,6271,17.14045416316232,41.12699747687132,98.4,0.36,12.5,34.21383647798742,4.9,3.8,9.520605550883095,8.383961117861482
Census tract,Tract 6306,17031630600,3250,10.547299746284883,36.969916636462486,141.4,0.20057361646971036,13.58,47.66355140186916,4.9,3.9,12.214570496556725,7.368421052631578
Census tract,Tract 6308,17031630800,6641,16.720937805275156,38.94496906545099,123.0,0.31,13.5,50.332225913621265,4.5,3.9,7.310322370563334,13.274821722435544
Census tract,Tract 6309,17031630900,5204,10.294433698689016,33.720180528691166,95.2,0.78,14.61,28.475336322869953,4.7,4.0,16.78486997635934,12.433862433862434
Census tract,Tract 6401,17031640100,1312,13.596193065941536,25.492861998640382,38.6,,15.33,58.46153846153847,5.4,5.2,12.780421481985044,14.60446247464503
Census tract,Tract 6403,17031640300,6710,3.6336779911373704,20.945347119645493,76.6,0.47,14.53,62.34458259325044,6.0,6.5,10.398818316100442,2.5817555938037864
Census tract,Tract 6404,17031640400,3390,7.843722039964211,22.57679689830003,49.2,1.0,13.67,92.3076923076923,5.9,7.0,13.1225767968983,2.471169686985173
